,ACWI,AGG,AMLP,BAB,BIV,BKLN,BOND,BRF,BSV,CEW,CHIQ,DBB,DBC,DGZ,DJP,ECH,EFZ,EMB,EMLC,EMLP,EPP,EWA,EWG,EWH,EWL,EWM,EWN,EWQ,EWT,EWX,FCG,FEZ,FM,FXA,FXO,GBATX,GDX,GOVT,GREK,GSG,GTAA,GUNR,HDGE,HDV,HYEM,HYS,ICF,IEF,IEV,IEZ,IGE,IGF,IJNK,ILF,INDA,ITB,IWD,IXC,IYM,IYZ,KRE,LGMAX,MDIV,MINT,MLPI,MOO,MPBLX,MWEFX,PBP,PCEF,PGF,PID,PIFAX,PJP,PPH,PSQ,PWV,RSX,SBB,SCHB,SCHH,SCHX,SCIF,SCZ,SFAAX,SHV,SHY,SIVR,SMH,SPLV,STPZ,TDTT,TOLIX,VDC,VFH,VIG,VNQ,VOE,VOO,VTIP,VV,VYM,WIP,XBI,XES,XHB,ZIV,ac_asint
BIL,0.033783719249665944,0.0013861244060985323,-0.0009696423171319246,-6.484627140390664e-05,0.0012689455753489565,-0.0007276163649398981,0.0011533359936175547,0.0024104546239938074,0.02955496552203296,0.008402526070627636,0.002648282697487403,0.01590017147199918,0.009401730231146654,0.000246727297045668,0.008754605710374341,0.03459162615228395,0.03258097103844981,0.008046519240546002,0.001788899852321113,-0.0017245398737155693,0.028711995408145397,0.0261072141542511,0.01910322128013975,0.029843392258155466,0.024894705969718323,0.01987493212503111,0.021071096581824045,0.01768730198211388,0.02348047695901112,0.04325481052989244,0.024040934194055397,0.02023582133452817,-0.0018540723859075126,0.01812254960955051,0.019841901929542605,0.021671930039218745,0.0022754563123746907,0.0019406534412763632,-0.0010134784113451367,0.01195968799846614,0.0006938814111733249,0.01847576174190324,-0.0002598736397059209,-0.0006122929705989488,-0.0003701594798091179,-5.439067727475155e-05,0.005573280277723747,0.013643172571338846,0.029637366337094462,0.019509080590388805,0.024025351095243064,0.027354966302436168,0.03429737900799279,0.037024313036794765,-0.0015479747397662003,0.017904522461077876,0.028724383764799466,0.026120256341291115,0.024636615771857162,0.02849594411694134,0.014477388984742268,0.030531781454762097,0.00038549931098241785,-0.0007346861138064487,0.0006702311088970792,0.028895781485738126,0.028331712322221203,0.025573012071336887,0.03592856950194234,0.0025882166439654686,0.04160620781811142,0.04832520969079057,0.00474703639374785,0.02696240929475291,0.029656694595249,0.032929741466022455,0.03411030111464941,0.02591989931588523,0.018527654736691934,0.002440495456564884,0.0006079645961765134,0.0026891302481186763,0.0010642502301579926,0.007599019508463312,0.030161503656812028,0.06424209443725426,0.03561876148883836,0.004042829510049972,0.012791436242583387,-0.0006429798215366045,-0.0003752869167956696,0.0013795336346716924,0.041432493403965154,0.022458410980464416,0.01401343665813004,0.020630594255432233,0.005502573362757612,0.026453630649175275,0.00151894495716276,-0.0021833418810361938,0.029176076626802216,0.016018645282538824,0.006612331313055275,0.014395882533496995,0.01967189802436864,0.016767029144131196,-0.0008595986344643869,6
BKF,0.8192116932425401,0.007472353644463525,0.24805294381928533,0.07135416786590365,0.04258685411580232,0.24618825178531056,0.0019470818014862834,0.7505503778387154,0.05361582710484969,0.5726289663493056,0.7370403608202671,0.28937841112343987,0.34602640248652317,0.016352392747831734,0.3112900433164538,0.4803541925757827,0.7602051205253273,0.07497206179035942,0.41654749859065454,0.3064050834522096,0.7863355067109048,0.7255982467865613,0.6793103217718661,0.7455492458054671,0.5963789627476876,0.5743456461042984,0.6658059798971367,0.6787292358786463,0.6396004921999761,0.7162279456944582,0.59948698746861,0.6711606731116297,0.19771800622111846,0.5213340237365487,0.44531175747643303,0.6614157825217271,0.1961344162383838,0.03703940410945272,0.13984481909948665,0.3340135605333877,0.4856238674886112,0.6663049248276505,0.5778729108143583,0.5208268177115847,0.06847669564738135,0.2678297479416125,0.46527697646401556,0.17663207889552457,0.7326276869535594,0.6490530340981211,0.6998102522552907,0.7054804522810035,0.1386963736511413,0.8755192544655716,0.49574836708293624,0.388844737211538,0.7259362853541371,0.7425868750568774,0.7295899003652173,0.6243075492071608,0.41668865857754545,0.7581471347768496,0.3417383114800505,0.000779004110118775,0.28068283729686994,0.6839984290945527,0.7745610432728748,0.7491256826353878,0.423811794158106,0.5336485389589964,0.29101066356758754,0.7478000262969755,0.034068257287958925,0.45339939226479586,0.44633992319984706,0.6521639236154078,0.7038255738779391,0.7706332470414866,0.5836107082171719,0.696245586090049,0.48118587211116803,0.6986352771123753,0.4925965849202215,0.6555305318296945,0.7280114388840679,0.061463783662631055,0.15660411016012799,0.14419227362859077,0.5014220892671891,0.5424034731897094,0.000341260836846935,0.010779883599743467,0.7131699006128367,0.5600912888479064,0.5335317870367792,0.6988296637744253,0.4719493152888864,0.7083523503273514,0.6779723140796348,0.010984039482758612,0.7547552276194467,0.668490112581249,0.1762934753817672,0.34594281979934005,0.647235805084813,0.41827093297953355,0.382863013583834,1
BND,0.013501715547068693,0.5462527207417783,0.007426971484570166,0.5035709306437866,0.6908539280016602,0.014378628769529334,0.6954370008642436,0.028703738065839257,0.14232879245068475,0.03031673732075979,0.06104543658800754,0.0037090696198947004,0.003862005878559671,0.019926443043352116,0.0007635875146051463,0.0008668368154326478,0.011970641548756489,0.054820662125983244,-0.0007913123503506814,0.01356355899653483,0.01697554895663933,0.010285679077106757,0.02046870750959917,0.02112871865022059,0.0037548460011261886,0.019673668155455126,0.014931308302585933,0.021326749502044717,0.01997229646319232,0.0009327929061866413,0.00908909291735438,0.01772991582609118,0.0004650217726178685,-0.00037843587899377695,0.020684698376358,0.017249148633337152,-0.00023569625670605276,0.6496804288262996,0.0032111662807677854,0.007883170466660427,0.005821991613541355,0.02901242660910952,0.11344363424149806,0.07865644728000853,0.027828503436735152,-0.0008217357373139222,0.03515590877553665,0.5281942863817444,0.018471952152001703,0.012712977013484394,0.009932378246425455,0.004999069262586753,-0.008664420515337667,0.008892712281430182,-0.0010542179939050378,0.02428155201148352,0.023146412409276063,0.012067155724212464,0.024634700281071176,0.00633404917455882,0.03271507235970128,0.014000641442300399,0.07033895856798222,0.09202473450329929,0.015627503878055782,0.027777887202868334,0.011827936458995048,0.017840084792342337,-0.0005599469995620776,0.022685917977530723,0.00691164373294495,0.014691463401628746,0.520820195800783,0.009517280255236793,0.003924405916330254,0.03311687205992819,0.022466523753930434,0.019771262804254897,0.04570423826371828,0.1385085672474381,0.018217928517036297,0.13803078130009183,0.030428356950694124,0.013628308969032221,0.0047043706156091325,-7.041242052574503e-05,0.2539202686505495,0.0002557956179933818,0.044936517326323755,0.07005776346347226,0.32437217693088594,0.07804550187302006,0.0003309330148641987,0.015714990710369414,0.032760106786508425,0.026768175299648367,0.035592997519620084,0.027737780220065456,0.12262523788818147,0.38280127972398703,0.030175871163526047,0.04060357347590904,0.03787903854665875,0.008829407312230808,0.012825482112880815,0.033807269507727944,0.061987702981529,6
BSJF,0.14107994225540477,0.0013561543090031547,0.0025076101566827713,0.03882808373027924,-0.00022333197325630216,0.08607712412639879,0.007404929651075642,0.11590113601481866,-0.0006555597968962434,0.1198258233531787,0.11263875924212974,0.05537985663208134,0.06602760614689573,0.00798995482134468,0.05219277297364455,0.07726008898082404,0.13099673366458398,0.08701611272284737,0.14385440059776133,0.09488498803799128,0.11779835793935722,0.10332987156924645,0.14131317662738674,0.11384024478339871,0.10506282336453199,0.09810205346652723,0.14640232035787548,0.1428971819561734,0.07844305600865364,0.12692972631983201,0.07150391486739238,0.14949666566192077,0.04664146658610768,0.09846587020009656,0.08986220883248697,0.13423956409441484,0.01786760016473876,-0.0010266135570031754,0.05705585078397102,0.060185669092040484,0.07933285279113589,0.20335806744867213,0.10043627717844095,0.10525928173663124,0.04728306998475518,0.17577645237927175,0.06174785047317677,0.018721505421177675,0.1389897445525773,0.08536216038877376,0.0956231974115972,0.12011964319131285,0.02093577397251256,0.11140703716911937,0.07648147832963936,0.08748227030381683,0.11400434516333235,0.10769761352032103,0.09726726613588887,0.06768165272259163,0.06512037476771593,0.14750913954453948,0.16056714683902273,0.012693432085052359,0.008431019697714315,0.10929995543142357,0.1346725979771789,0.13985256930662038,0.07236604908277977,0.09127317788240974,0.014437780066028583,0.128447318718385,-0.0011132764457733035,0.06275789409693044,0.09568410637448865,0.09705933613576034,0.10043783720425614,0.10792409309497353,0.08337851974130872,0.1126746019033078,0.06401061887750203,0.115224955752246,0.07256214813909456,0.11555188049571341,0.10728609951125523,0.005628085484480461,-0.000936399036490565,0.03179868080261161,0.10433954732116413,0.0960622112998315,0.01476623347506889,0.03246078262335639,0.10242032563887038,0.0984661463044344,0.08504011291531954,0.11487105341099968,0.06405196841643257,0.10809108405247425,0.11630541354981716,0.054972804981644585,0.11539652963464075,0.11708838258948995,0.09873450833760433,0.03997094611363183,0.08592742398473452,0.09339988787561093,0.12811768590219685,6
BWX,0.10516724509852637,0.09239498809316815,0.03467824433470057,0.0037026837036886473,0.08594918954646813,0.04167770537664561,0.22332818943261767,0.17940277172855956,0.03825900808415583,0.2889429431724472,0.10877154137989631,0.08378660560233675,0.08930523783347566,0.09743278168535463,0.1092172188866507,0.0735990435389664,0.12000535136522683,0.08899096566871545,0.2954689032943384,0.07273138687689029,0.07633594901728658,0.09579805846754785,0.14708234791669483,0.018006228354673914,0.1516914490162634,0.04715870137711786,0.13637845374515822,0.15287983194270305,0.03235208563122616,0.07816958527609752,0.06732924189412415,0.15170636342153287,0.020626294086696917,0.20580728356442135,0.03762756873355522,0.08769498420164945,0.09782978094125694,0.1490503165866247,0.05102394784825848,0.07443402563332524,0.17229393737856225,0.25013773837798825,0.1132280519073201,0.15270829646548356,0.016927471652055548,0.11099928203291276,0.01873446248503574,0.03614469106682772,0.13823897039511812,0.0630734240171974,0.07786104853203224,0.1258607633260207,0.09306142468965994,0.07053736982614511,0.045545869422016105,0.013026771583060426,0.03840605077716808,0.08611039635906492,0.06602979154778954,0.027338950859880917,0.009189438055201338,0.07173796696383694,0.1059074427125335,0.021157722596347073,0.031847581775399036,0.06702005963841062,0.07563677439171157,0.0962769740013556,0.03631538515532684,0.10560110073235751,0.04887619390782583,0.0943750056822179,0.07198947241061815,0.027833774284879986,0.022441368440955012,0.021597394549546345,0.0338618411215128,0.06317161333831167,0.030085970793893968,0.10256045415964332,0.1599641676756688,0.10570245564115721,0.07637960190084436,0.11562263953250929,0.04461842352437617,0.0007386636578612382,0.03909703845394663,0.12552165716334562,0.025201160961263347,0.13983701697730744,0.07042158361019679,0.01681202848517316,0.11318961224520385,0.019996085336501768,0.026157476385253786,0.030320600733963143,0.020698287612336164,0.03805944027490882,0.1216511520631216,0.1812883918587359,0.03663917795631533,0.028276047566794693,0.48454980914511636,0.014318029569490909,0.06472682198635327,0.012397115667894809,0.07636309701492783,2
BWZ,0.2074307585305727,0.00946832432819622,0.044225345001582816,0.002098793878656968,0.006685787564081114,0.07692553829661264,0.0869563530931412,0.18863947754673838,0.018950645138201883,0.30413295433089915,0.11469069587431291,0.133037984371163,0.14529436628884895,0.0880613949485286,0.15147171501591794,0.11865163297393622,0.2663605683367285,0.08138417687438626,0.23337725703771783,0.05523051466104811,0.20675960539048954,0.21551553674561197,0.2839969022458201,0.0972132597936205,0.28214536932007084,0.12762003152899848,0.27053223141971716,0.27994250680677824,0.11533553634569671,0.15815919124366684,0.1348355539731657,0.2650582355456601,0.021727857259325356,0.2915723635532781,0.0986437136095395,0.19378972368812974,0.12739660217104343,0.045623264241767325,0.04865478017532565,0.11866032994769404,0.15367818017146617,0.2724986651907988,0.15685363218227,0.15873458117718509,0.006606399767245086,0.1284329536665194,0.07932204142720689,-0.00025588264622777857,0.2781937198827561,0.146107055494466,0.18976538178877145,0.23012748484793444,0.11190367730082351,0.17969565594096315,0.06068079009205107,0.08874384667303847,0.13443565926815615,0.19785599815319832,0.17635020801382628,0.11518022644248671,0.05672031423635515,0.19987678067944092,0.0679002567785556,0.008659986797908137,0.04514830732110431,0.17288704876441263,0.17812872343090502,0.23015171502476106,0.08896745100592629,0.12598402115387752,0.046015879303462404,0.20333270144674087,0.007303476140387066,0.07463963314510957,0.0855268520732465,0.10516353817545132,0.1232616821085839,0.16394111811033807,0.10733746322116167,0.13962236607978107,0.13702896413968213,0.14229124327914688,0.07170655543988314,0.2433840394187755,0.14391856107094125,-0.00046205442990499,0.0038077500843481937,0.11282709673484681,0.09643233486742053,0.1552112299021623,0.021628292933559168,0.009261427048141369,0.20448262763522174,0.0998833839583747,0.0927602230751029,0.13087630165655517,0.08321213548541495,0.12914628281557006,0.13088204822714644,0.10253277700162378,0.1368270687900176,0.1277609772293531,0.43474749736950546,0.04329082041043952,0.14121703423439225,0.09886941959284146,0.08973925087461976,2
CEMB,0.010312420905368658,0.03801459684763764,0.005388252839870988,0.014104596038522876,0.04448304155874605,-0.00039988372344335055,0.04478448191763984,0.0496223774947504,0.03115443283980679,0.0388192659917902,0.009026355856539436,0.002949755027733203,0.0024347241977673573,0.002949085392343509,0.004258283607303737,0.04002412558969415,0.014726933606809323,0.10087321720112818,0.06431078114273214,0.023009962285230223,0.01919589214828632,0.016782323440749924,0.003955091898346197,0.013870291637728127,0.01594643907750415,0.013035754439472025,0.004202871190168822,0.005053755296641649,0.005523168493422048,0.020350249769806483,0.0007180048632277058,0.005083622874786586,0.01060935652737971,0.009956779415203565,0.0027986447271568515,0.005207649077751397,0.0034184174680262913,0.025969817370485315,0.004600358397978788,0.004709133798865395,0.01771411349864005,0.017006056410232007,0.000758100065795464,0.0038451692787478953,0.05111145769421854,0.05610892022588487,0.013652305511577367,0.023956634132517918,0.010526550022816217,0.0028030848257596386,0.005722038749028324,0.01969337358104195,-0.009314037794852181,0.033604930068634076,0.015068013373546463,0.008161336670646557,0.003969568338081264,0.0036995618631388005,0.011705415498354133,0.01645011127776641,-0.0014182898830488178,0.014279007829020252,0.03336044800952265,0.012032004191459,0.006801638079481198,0.013669783665546165,0.013143040033038123,0.006753281504923159,0.0032381302600078543,0.04657392619060985,0.035576551036264115,0.021599086269964207,0.05062259452817042,-0.0006497097085864656,0.0039032442505940734,-0.001580579980622776,0.001159128330139425,0.011231171113982419,0.0010482035383033717,0.0025743389483422474,0.015386871471577468,0.0019785729993166967,0.028500702917073295,0.015313602908766155,0.006056173087581329,-0.0003602535679056995,0.016624285014778306,0.0058538194325141735,-0.0017019985979656038,0.015001643451258984,0.022619522945925175,0.007605061647556255,0.02541158004826871,0.002267731600121725,0.00257753770404634,0.0055307259046714075,0.014355403425932556,0.005431180582226358,0.0023274965011812476,0.036759984989553574,0.002305103045146417,0.005771700360103549,0.04054211310227118,-0.001665554838019112,0.0017087327485796333,0.006094459470863178,0.006705133586311973,2
CVY,0.7881086185999894,0.0015411806389695748,0.446187226148374,0.0521614298453873,0.02858656586077457,0.35086995015101907,-0.0008771943313816699,0.589836543031649,0.039183181498779196,0.46600327627025917,0.5621522223028352,0.2078063794888524,0.23360564972002074,0.0007556842316350787,0.21997224452096553,0.42591696272816737,0.6838945816014527,0.08917575896585161,0.358155351243739,0.603370101863203,0.6376820361213427,0.6058819166257416,0.610777961166078,0.5140884262412236,0.6125368448212947,0.4083404652486463,0.6486361026358848,0.6390488820397495,0.47025037482719056,0.5939184695250489,0.5861998455230618,0.6372985801288424,0.2104484271639978,0.40091747072126527,0.67773118705916,0.6306906830155181,0.11528346067623774,0.03948412965590464,0.16152816363759226,0.22691058497280836,0.5706444701641008,0.6995149237116658,0.7032947241078862,0.7442340325288914,0.1064894479502706,0.36920072373449164,0.6512430876648078,0.14528044148354524,0.6960726822248473,0.5843467176027004,0.5983204870121894,0.6577673499099403,0.12027485718835529,0.659102306888999,0.30411704178968313,0.5551810275434579,0.8284985393823601,0.6341673636179559,0.6737875293713138,0.6802451349608354,0.6201937214496935,0.6890682782630633,0.7210646759056324,0.0006421314126581201,0.4515707363094912,0.5633082035153292,0.7880640592368072,0.7334494744629367,0.47667671500612374,0.7182202747406377,0.47306580137785625,0.804641958855834,0.01817911092929303,0.5070398158387965,0.4473112069579209,0.6430946675758891,0.7773867681497924,0.5802101262585524,0.7256393460489897,0.8979126217182318,0.6932998796749195,0.8940823446838775,0.341469965566349,0.5967785576447753,0.7910014755680503,0.051012055144633695,0.13829440784497082,0.09920460721469948,0.5001589001872646,0.7741499733291805,-0.0003059186606804154,0.007427847782359498,0.6919693394133763,0.5844364878271018,0.7580657916568354,0.7551595393548094,0.6529556518948851,0.8570725607487523,0.8766714508243945,0.04210060718187858,0.8144347657605052,0.786423550618201,0.16651564005762287,0.399408428746977,0.5904009139929964,0.5814717072612456,0.4434218162450242,5
CWB,0.6296455211233997,0.06491812512848427,0.2953879304650542,0.05180368054217488,0.08144173773984198,0.2772555628301562,0.018750216976831324,0.41455527417010274,0.03711790473391219,0.31165631255898796,0.456423944845753,0.2180592620742472,0.23037574978331343,0.00896813282131681,0.19795784361041469,0.35024938357869684,0.556815331474019,0.12393704183727083,0.2315719783534328,0.3145466954273852,0.508960463810981,0.49068131744745114,0.5075588640080371,0.3913255202782695,0.4228597677973358,0.38074210403638,0.5020846349256773,0.5066023632709041,0.344458741893496,0.4790743778492542,0.4374118304157053,0.4990053733719676,0.2118099360195015,0.2925541941130929,0.5144572808581805,0.5441633015551939,0.09273100625314423,0.06151483923355927,0.13333187002068758,0.22474379012905377,0.46697086570508717,0.5299889307806165,0.6716517470738347,0.546850396572601,0.07291888373740907,0.2859457571210361,0.3579953378806048,0.1728685891171986,0.5425998788928612,0.49550174570941175,0.5284949780762291,0.539469452005662,0.07484744864477944,0.48224719310025554,0.25777113938853136,0.4018243045967963,0.6327678373190315,0.5526400814107497,0.5602540165603851,0.4879943096224757,0.3726806565874903,0.6456747053156378,0.4130481420119546,0.0010210205657458227,0.30626348200069264,0.5024876915889736,0.670746597858561,0.5941673439212813,0.5212359931443605,0.5565698827194466,0.25371433764504303,0.5613272238026479,0.05914095680810727,0.49105276127859665,0.44256820524504525,0.6130118924042132,0.6114472919748576,0.4733744854773072,0.5868206188521728,0.7244582445326636,0.5413091238786816,0.7189680970179626,0.2776121644432673,0.5535605870558653,0.6008543871044936,-0.00019428181173641867,0.06394023407711236,0.05482301438497461,0.49443384015826974,0.590153773522113,-0.0007984369132572056,0.007029740368167503,0.5551646558339383,0.44321104103499886,0.5110225242246175,0.6068968153652933,0.3713091634974295,0.6366866981596273,0.7432548900587768,0.009339428132195904,0.6664723365204671,0.5867688203036241,0.15500201927048718,0.3970353209716323,0.5020632841471203,0.4615945105234809,0.4115222182189958,0
CWI,0.9238088534154493,0.003145056030022908,0.28760014966074965,0.08807788617402557,0.03725194451216263,0.29502557535105656,0.005178230971716102,0.6374034207071866,0.04462904976858573,0.585247902050355,0.6318450110373698,0.2551787503593046,0.30558766843512775,0.012339972581354552,0.279567426688789,0.4863524845270254,0.9349297793541089,0.0551590962753864,0.4142027908579624,0.41674738106790254,0.8548118454518375,0.8143065302426316,0.8490863671762555,0.703337473886614,0.7731907551625455,0.5508522280717298,0.842913639073594,0.8647575249193216,0.6517405106057457,0.7408774604695707,0.6074228648814879,0.8632131202884569,0.24530711151778972,0.5562734322129066,0.47081341454570746,0.8300156879592755,0.19760265395166687,0.06124039085313404,0.20046869380601273,0.2757427215286422,0.5912100059093572,0.7564171499337127,0.6678255351076875,0.6648076483892151,0.08900708684935921,0.3230117557879396,0.504249031141115,0.1718708698307757,0.9196691926511017,0.6563739068926535,0.7279300241177884,0.8226253904067775,0.20671701213261173,0.7794024661872816,0.3790105653330139,0.398018995826365,0.8182953867215533,0.797994433351239,0.749399781888755,0.6661075891913095,0.48036658246048847,0.8295767904516069,0.46422637498703523,0.00036716283699689267,0.30055987526194516,0.6812883720031817,0.8682358585912218,0.902816533695023,0.49274213478584594,0.5883115367669437,0.288052852870779,0.8422154399381445,0.0370584656223516,0.5290980214436093,0.5595985943567303,0.7271182422059514,0.7800209544242085,0.68913823449537,0.6294506781965875,0.8388014726696855,0.5803124069799164,0.844395365417069,0.3857409263654996,0.7988256467803057,0.8175385356284743,0.06632726584692972,0.14304324993389161,0.13895324695865574,0.5689513815802273,0.6761541503901156,-0.0007744762537111871,0.0061004451393906756,0.8333393689432269,0.6552252232298501,0.5912370982695272,0.8037654516855869,0.5101216798362617,0.7846012049884896,0.836929572391937,0.020352302717249304,0.8421592327257663,0.7388158785879511,0.20500485936887813,0.39976214142819244,0.650641082931914,0.43356827520082264,0.4476082504706884,1
DBA,0.1880312531021464,-0.00030864731793078803,0.05918571196960076,0.014755778062132241,0.0026910382819101963,0.0615694759881541,-0.001623337225798549,0.15528606107198428,0.006947008305583924,0.13016036148135446,0.12000374767495536,0.2078158332050286,0.4753226395085365,0.06618330388446325,0.551564638134219,0.11092663407078307,0.16699424357228054,0.02067330489530128,0.08524042058042158,0.012678357913355809,0.1451084514455978,0.16538623843960698,0.14930491807582658,0.07759306091828733,0.13772075985655607,0.07470684874798883,0.1404515074313738,0.14960200458980866,0.07457560541019659,0.1594100000310288,0.2360885238421555,0.15563363710792433,-0.0017315870137242229,0.21544958010485538,0.0879146160282741,0.12036413006341828,0.11614306385478235,-0.00043590733337972587,0.0052296835095511085,0.352091572129697,0.1586542034066697,0.12758934001902178,0.09120671176623818,0.08109935743498953,0.0023352077388366643,0.04568232975092057,0.05825284555250598,0.03772410141243843,0.15986668648004154,0.20677531916023228,0.22788431646594798,0.22218252189979792,0.014578917822868465,0.1810315773468978,0.03435269670445462,0.0398125699167442,0.11004168768302824,0.22267187626730744,0.19670832019598894,0.08569831385387794,0.040896160462447595,0.14664835243104324,0.010276614726994038,-0.0008380511364349807,0.07912946964974765,0.21962686681796528,0.1263369066295016,0.1433210165333444,0.09947584720491065,0.11488039432879094,0.06148888503223038,0.16896502553080606,0.005579477830708557,0.07629338556440024,0.058645672525506454,0.09632844988755962,0.10104751447954774,0.17971996712058247,0.10278640430299135,0.13788920684887873,0.08880439292017439,0.1380431999615892,0.070179723006625,0.14215693012457753,0.10553143673407184,0.0051712024287507985,0.025085246672276074,0.10805874650899527,0.059834045572422,0.07082560546176175,-0.00024876841134613414,-0.0007012262548315995,0.1920664540556375,0.06120993028510657,0.06025294637394052,0.09534069895660124,0.05781579538464188,0.11576152241189064,0.12887609223007634,-0.001221752216639116,0.11659397516257763,0.07992850641167282,0.14774736238683128,0.07030487849892164,0.21384684574000756,0.03620620832483368,0.06334196759276112,0
